,0,1,2,3,4,5,TrainOrVal,InstitutionName
168,FeTS21_Training_167,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_167/FeTS21_Training_167_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_167/FeTS21_Training_167_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_167/FeTS21_Training_167_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_167/FeTS21_Training_167_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_167/FeTS21_Training_167_seg.nii.gz,train,5
169,FeTS21_Training_171,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_171/FeTS21_Training_171_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_171/FeTS21_Training_171_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_171/FeTS21_Training_171_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_171/FeTS21_Training_171_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_171/FeTS21_Training_171_seg.nii.gz,train,5
170,FeTS21_Training_164,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_164/FeTS21_Training_164_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_164/FeTS21_Training_164_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_164/FeTS21_Training_164_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_164/FeTS21_Training_164_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_164/FeTS21_Training_164_seg.nii.gz,train,5
171,FeTS21_Training_178,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_178/FeTS21_Training_178_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_178/FeTS21_Training_178_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_178/FeTS21_Training_178_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_178/FeTS21_Training_178_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_178/FeTS21_Training_178_seg.nii.gz,train,5
172,FeTS21_Training_165,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_165/FeTS21_Training_165_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_165/FeTS21_Training_165_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_165/FeTS21_Training_165_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_165/FeTS21_Training_165_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_165/FeTS21_Training_165_seg.nii.gz,train,5
173,FeTS21_Training_176,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_176/FeTS21_Training_176_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_176/FeTS21_Training_176_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_176/FeTS21_Training_176_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_176/FeTS21_Training_176_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_176/FeTS21_Training_176_seg.nii.gz,train,5
174,FeTS21_Training_175,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_175/FeTS21_Training_175_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_175/FeTS21_Training_175_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_175/FeTS21_Training_175_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_175/FeTS21_Training_175_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_175/FeTS21_Training_175_seg.nii.gz,val,5
175,FeTS21_Training_173,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_173/FeTS21_Training_173_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_173/FeTS21_Training_173_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_173/FeTS21_Training_173_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_173/FeTS21_Training_173_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_173/FeTS21_Training_173_seg.nii.gz,val,5
176,FeTS21_Training_179,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_179/FeTS21_Training_179_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_179/FeTS21_Training_179_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_179/FeTS21_Training_179_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_179/FeTS21_Training_179_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_179/FeTS21_Training_179_seg.nii.gz,val,5
177,FeTS21_Training_172,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_172/FeTS21_Training_172_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_172/FeTS21_Training_172_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_172/FeTS21_Training_172_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_172/FeTS21_Training_172_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_172/FeTS21_Training_172_seg.nii.gz,val,5
178,FeTS21_Training_161,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_161/FeTS21_Training_161_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_161/FeTS21_Training_161_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_161/FeTS21_Training_161_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_161/FeTS21_Training_161_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_161/FeTS21_Training_161_seg.nii.gz,val,5
179,FeTS21_Training_189,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_189/FeTS21_Training_189_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_189/FeTS21_Training_189_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_189/FeTS21_Training_189_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_189/FeTS21_Training_189_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_189/FeTS21_Training_189_seg.nii.gz,train,6
180,FeTS21_Training_196,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_196/FeTS21_Training_196_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_196/FeTS21_Training_196_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_196/FeTS21_Training_196_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_196/FeTS21_Training_196_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_196/FeTS21_Training_196_seg.nii.gz,train,6
181,FeTS21_Training_209,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_209/FeTS21_Training_209_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_209/FeTS21_Training_209_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_209/FeTS21_Training_209_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_209/FeTS21_Training_209_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_209/FeTS21_Training_209_seg.nii.gz,train,6
182,FeTS21_Training_208,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_208/FeTS21_Training_208_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_208/FeTS21_Training_208_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_208/FeTS21_Training_208_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_208/FeTS21_Training_208_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_208/FeTS21_Training_208_seg.nii.gz,train,6
183,FeTS21_Training_192,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_192/FeTS21_Training_192_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_192/FeTS21_Training_192_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_192/FeTS21_Training_192_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_192/FeTS21_Training_192_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_192/FeTS21_Training_192_seg.nii.gz,train,6
184,FeTS21_Training_200,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_200/FeTS21_Training_200_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_200/FeTS21_Training_200_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_200/FeTS21_Training_200_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_200/FeTS21_Training_200_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_200/FeTS21_Training_200_seg.nii.gz,train,6
185,FeTS21_Training_187,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_187/FeTS21_Training_187_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_187/FeTS21_Training_187_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_187/FeTS21_Training_187_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_187/FeTS21_Training_187_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_187/FeTS21_Training_187_seg.nii.gz,train,6
186,FeTS21_Training_207,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_207/FeTS21_Training_207_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_207/FeTS21_Training_207_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_207/FeTS21_Training_207_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_207/FeTS21_Training_207_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_207/FeTS21_Training_207_seg.nii.gz,train,6
187,FeTS21_Training_212,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_212/FeTS21_Training_212_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_212/FeTS21_Training_212_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_212/FeTS21_Training_212_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_212/FeTS21_Training_212_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_212/FeTS21_Training_212_seg.nii.gz,train,6
188,FeTS21_Training_188,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_188/FeTS21_Training_188_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_188/FeTS21_Training_188_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_188/FeTS21_Training_188_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_188/FeTS21_Training_188_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_188/FeTS21_Training_188_seg.nii.gz,train,6
189,FeTS21_Training_199,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_199/FeTS21_Training_199_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_199/FeTS21_Training_199_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_199/FeTS21_Training_199_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_199/FeTS21_Training_199_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_199/FeTS21_Training_199_seg.nii.gz,train,6
190,FeTS21_Training_205,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_205/FeTS21_Training_205_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_205/FeTS21_Training_205_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_205/FeTS21_Training_205_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_205/FeTS21_Training_205_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_205/FeTS21_Training_205_seg.nii.gz,train,6
191,FeTS21_Training_210,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_210/FeTS21_Training_210_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_210/FeTS21_Training_210_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_210/FeTS21_Training_210_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_210/FeTS21_Training_210_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_210/FeTS21_Training_210_seg.nii.gz,train,6
192,FeTS21_Training_185,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_185/FeTS21_Training_185_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_185/FeTS21_Training_185_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_185/FeTS21_Training_185_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_185/FeTS21_Training_185_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_185/FeTS21_Training_185_seg.nii.gz,train,6
193,FeTS21_Training_181,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_181/FeTS21_Training_181_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_181/FeTS21_Training_181_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_181/FeTS21_Training_181_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_181/FeTS21_Training_181_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_181/FeTS21_Training_181_seg.nii.gz,train,6
194,FeTS21_Training_202,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_202/FeTS21_Training_202_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_202/FeTS21_Training_202_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_202/FeTS21_Training_202_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_202/FeTS21_Training_202_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_202/FeTS21_Training_202_seg.nii.gz,train,6
195,FeTS21_Training_190,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_190/FeTS21_Training_190_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_190/FeTS21_Training_190_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_190/FeTS21_Training_190_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_190/FeTS21_Training_190_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_190/FeTS21_Training_190_seg.nii.gz,train,6
196,FeTS21_Training_180,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_180/FeTS21_Training_180_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_180/FeTS21_Training_180_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_180/FeTS21_Training_180_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_180/FeTS21_Training_180_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_180/FeTS21_Training_180_seg.nii.gz,train,6
197,FeTS21_Training_194,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_194/FeTS21_Training_194_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_194/FeTS21_Training_194_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_194/FeTS21_Training_194_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_194/FeTS21_Training_194_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_194/FeTS21_Training_194_seg.nii.gz,train,6
198,FeTS21_Training_195,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_195/FeTS21_Training_195_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_195/FeTS21_Training_195_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_195/FeTS21_Training_195_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_195/FeTS21_Training_195_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_195/FeTS21_Training_195_seg.nii.gz,train,6
199,FeTS21_Training_206,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_206/FeTS21_Training_206_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_206/FeTS21_Training_206_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_206/FeTS21_Training_206_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_206/FeTS21_Training_206_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_206/FeTS21_Training_206_seg.nii.gz,train,6
200,FeTS21_Training_184,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_184/FeTS21_Training_184_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_184/FeTS21_Training_184_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_184/FeTS21_Training_184_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_184/FeTS21_Training_184_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_184/FeTS21_Training_184_seg.nii.gz,train,6
201,FeTS21_Training_182,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_182/FeTS21_Training_182_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_182/FeTS21_Training_182_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_182/FeTS21_Training_182_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_182/FeTS21_Training_182_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_182/FeTS21_Training_182_seg.nii.gz,train,6
202,FeTS21_Training_204,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_204/FeTS21_Training_204_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_204/FeTS21_Training_204_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_204/FeTS21_Training_204_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_204/FeTS21_Training_204_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_204/FeTS21_Training_204_seg.nii.gz,train,6
203,FeTS21_Training_198,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_198/FeTS21_Training_198_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_198/FeTS21_Training_198_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_198/FeTS21_Training_198_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_198/FeTS21_Training_198_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_198/FeTS21_Training_198_seg.nii.gz,train,6
204,FeTS21_Training_213,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_213/FeTS21_Training_213_t1.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_213/FeTS21_Training_213_t2.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_213/FeTS21_Training_213_flair.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_213/FeTS21_Training_213_t1ce.nii.gz,/localscratch/lakshayt.49594118.0/Data/MICCAI_FeTS2021_TrainingData/FeTS21_Training_213/FeTS21_Training_213_seg.nii.gz,train,6
